@relation 'dataset-weka.filters.unsupervised.attribute.AddValues-C10-L6,7-weka.filters.unsupervised.attribute.AddValues-C11-L6,7,8-weka.filters.unsupervised.attribute.AddValues-C12-L6,7,8-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C15-L1-5-V-H'

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7}
@attribute outputs-2 {0,1,2,3,4,5,6,7,8}
@attribute outputs-3 {0,1,2,3,4,5,6,7,8}
@attribute outputs-4 {0,1,2,3,4,5}
@attribute outputs-5 {0,1,2,3,4,5}
@attribute outputs-6 {0,1,2,3,4}

@data
1801,'2018/10/08 17:16:14:537',41,0.003922,-0.019608,0.011765,0.011765,-1,-1,?,?,?,?,?,1
1802,'2018/10/08 17:16:14:572',41,0.003922,-0.019608,0.011765,0.011765,-1,-1,?,?,?,?,?,1
1803,'2018/10/08 17:16:14:605',41,0.003922,-0.019608,0.011765,0.019608,-1,-1,?,?,?,?,?,1
1804,'2018/10/08 17:16:14:638',41,0.003922,-0.011765,0.011765,0.019608,-1,-1,?,?,?,?,?,1
1805,'2018/10/08 17:16:14:672',41,0.003922,-0.019608,0.011765,0.011765,-1,-1,?,?,?,?,?,1
1806,'2018/10/08 17:16:14:706',41,0.003922,-0.019608,0.011765,0.011765,-1,-1,?,?,?,?,?,1
1807,'2018/10/08 17:16:14:738',41,0.003922,-0.019608,0.011765,0.011765,-1,-1,?,?,?,?,?,1
1808,'2018/10/08 17:16:14:772',41,0.003922,-0.019608,0.011765,0.011765,-1,-1,?,?,?,?,?,1
1809,'2018/10/08 17:16:14:806',41,0.003922,-0.019608,0.011765,0.011765,-1,-1,?,?,?,?,?,1
1810,'2018/10/08 17:16:14:837',41,0.003922,-0.019608,0.011765,0.019608,-1,-1,?,?,?,?,?,1
1811,'2018/10/08 17:16:14:871',41,0.003922,-0.019608,0.011765,0.011765,-1,-1,?,?,?,?,?,1
1812,'2018/10/08 17:16:14:905',41,0.003922,-0.019608,0.011765,0.019608,-1,-1,?,?,?,?,?,1
1813,'2018/10/08 17:16:14:937',41,0.003922,-0.019608,0.011765,0.011765,-1,-1,?,?,?,?,?,1
1814,'2018/10/08 17:16:14:974',41,0.003922,-0.019608,0.011765,0.011765,-1,-1,?,?,?,?,?,1
1815,'2018/10/08 17:16:15:005',41,0.003922,-0.019608,0.011765,0.011765,-1,-1,?,?,?,?,?,1
1816,'2018/10/08 17:16:15:039',41,0.003922,-0.019608,0.011765,0.011765,-1,-1,?,?,?,?,?,1
1817,'2018/10/08 17:16:15:070',41,0.003922,-0.019608,0.011765,0.011765,-1,-1,?,?,?,?,?,1
1818,'2018/10/08 17:16:15:104',41,0.003922,-0.019608,0.011765,0.011765,-1,-1,?,?,?,?,?,1
1819,'2018/10/08 17:16:15:139',41,0.003922,-0.019608,0.011765,0.011765,-0.984314,-1,?,?,?,?,?,1
1820,'2018/10/08 17:16:15:172',41,0.003922,-0.019608,0.011765,0.011765,-0.968627,-1,?,?,?,?,?,1
1821,'2018/10/08 17:16:15:206',41,0.003922,-0.019608,0.011765,0.011765,-0.968627,-1,?,?,?,?,?,1
1822,'2018/10/08 17:16:15:238',41,0.003922,-0.019608,0.011765,0.011765,-0.960784,-1,?,?,?,?,?,1
1823,'2018/10/08 17:16:15:272',41,0.003922,-0.019608,0.011765,0.019608,-0.929412,-1,?,?,?,?,?,1
1824,'2018/10/08 17:16:15:305',41,0.003922,-0.019608,0.011765,0.011765,-0.921569,-1,?,?,?,?,?,1
1825,'2018/10/08 17:16:15:337',41,0.003922,-0.019608,0.011765,0.019608,-0.913725,-1,?,?,?,?,?,1
1826,'2018/10/08 17:16:15:371',41,0.003922,-0.019608,0.011765,0.011765,-0.913725,-1,?,?,?,?,?,1
1827,'2018/10/08 17:16:15:404',41,0.003922,-0.019608,0.011765,0.011765,-0.898039,-1,?,?,?,?,?,1
1828,'2018/10/08 17:16:15:438',41,0.003922,-0.019608,0.011765,0.011765,-0.866667,-1,?,?,?,?,?,1
1829,'2018/10/08 17:16:15:470',41,0.003922,-0.019608,0.011765,0.011765,-0.866667,-1,?,?,?,?,?,1
1830,'2018/10/08 17:16:15:505',41,0.003922,-0.019608,0.011765,0.011765,-0.85098,-1,?,?,?,?,?,1
1831,'2018/10/08 17:16:15:538',41,0.003922,-0.019608,0.011765,0.011765,-0.835294,-1,?,?,?,?,?,1
1832,'2018/10/08 17:16:15:571',41,0.003922,-0.019608,0.011765,0.011765,-0.827451,-1,?,?,?,?,?,1
1833,'2018/10/08 17:16:15:606',41,0.003922,-0.019608,0.011765,0.011765,-0.819608,-1,?,?,?,?,?,1
1834,'2018/10/08 17:16:15:639',41,0.003922,-0.019608,0.011765,0.011765,-0.819608,-1,?,?,?,?,?,1
1835,'2018/10/08 17:16:15:673',41,0.003922,-0.019608,0.011765,0.011765,-0.819608,-1,?,?,?,?,?,1
1836,'2018/10/08 17:16:15:706',41,0.003922,-0.019608,0.011765,0.019608,-0.819608,-1,?,?,?,?,?,1
1837,'2018/10/08 17:16:15:737',41,0.003922,-0.019608,0.011765,0.011765,-0.819608,-1,?,?,?,?,?,1
1838,'2018/10/08 17:16:15:773',41,0.003922,-0.019608,0.011765,0.019608,-0.827451,-1,?,?,?,?,?,1
1839,'2018/10/08 17:16:15:806',41,0.003922,-0.019608,0.011765,0.011765,-0.866667,-1,?,?,?,?,?,1
1840,'2018/10/08 17:16:15:838',41,0.003922,-0.019608,0.011765,0.011765,-0.87451,-1,?,?,?,?,?,1
1841,'2018/10/08 17:16:15:871',41,0.003922,-0.019608,0.011765,0.011765,-0.87451,-1,?,?,?,?,?,1
1842,'2018/10/08 17:16:15:905',41,0.003922,-0.019608,0.011765,0.011765,-0.866667,-1,?,?,?,?,?,1
1843,'2018/10/08 17:16:15:937',41,0.003922,-0.019608,0.011765,0.011765,-0.890196,-1,?,?,?,?,?,1
1844,'2018/10/08 17:16:15:971',41,0.003922,-0.019608,0.011765,0.011765,-0.905882,-1,?,?,?,?,?,1
1845,'2018/10/08 17:16:16:003',41,0.003922,-0.019608,0.011765,0.011765,-0.913725,-1,?,?,?,?,?,1
1846,'2018/10/08 17:16:16:038',41,0.003922,-0.019608,0.011765,0.011765,-0.960784,-1,?,?,?,?,?,1
1847,'2018/10/08 17:16:16:072',41,0.003922,-0.019608,0.011765,0.011765,-0.968627,-1,?,?,?,?,?,1
1848,'2018/10/08 17:16:16:107',41,0.003922,-0.019608,0.011765,0.011765,-0.976471,-1,?,?,?,?,?,1
1849,'2018/10/08 17:16:16:140',41,0.003922,-0.019608,0.011765,0.011765,-0.976471,-1,?,?,?,?,?,1
1850,'2018/10/08 17:16:16:170',41,0.003922,-0.019608,0.011765,0.011765,-0.984314,-1,?,?,?,?,?,1
1851,'2018/10/08 17:16:16:205',41,0.003922,-0.019608,0.011765,0.011765,-1,-1,?,?,?,?,?,1
1852,'2018/10/08 17:16:16:237',41,0.003922,-0.019608,0.011765,0.019608,-1,-1,?,?,?,?,?,1
1853,'2018/10/08 17:16:16:270',41,0.003922,-0.019608,0.011765,0.019608,-1,-1,?,?,?,?,?,1
1854,'2018/10/08 17:16:16:304',41,0.003922,-0.019608,0.011765,0.011765,-1,-1,?,?,?,?,?,1
1855,'2018/10/08 17:16:16:340',41,0.003922,-0.019608,0.011765,0.011765,-1,-1,?,?,?,?,?,1
1856,'2018/10/08 17:16:16:372',41,0.003922,-0.019608,0.011765,0.019608,-1,-1,?,?,?,?,?,1
1857,'2018/10/08 17:16:16:405',41,0.003922,-0.019608,0.011765,0.011765,-1,-1,?,?,?,?,?,1
1858,'2018/10/08 17:16:16:437',41,0.003922,-0.019608,0.011765,0.011765,-1,-1,?,?,?,?,?,1
1859,'2018/10/08 17:16:16:471',41,0.003922,-0.019608,0.011765,0.011765,-1,-1,?,?,?,?,?,1
1860,'2018/10/08 17:16:16:506',41,0.003922,-0.019608,0.011765,0.019608,-1,-1,?,?,?,?,?,1
1861,'2018/10/08 17:16:16:539',41,0.003922,-0.019608,0.011765,0.019608,-1,-1,?,?,?,?,?,1
1862,'2018/10/08 17:16:16:572',41,0.003922,-0.019608,0.011765,0.011765,-1,-1,?,?,?,?,?,1
1863,'2018/10/08 17:16:16:604',41,0.003922,-0.019608,0.011765,0.011765,-1,-1,?,?,?,?,?,1
1864,'2018/10/08 17:16:16:637',41,0.003922,-0.019608,0.011765,0.011765,-1,-1,?,?,?,?,?,1
1865,'2018/10/08 17:16:16:671',41,0.003922,-0.019608,0.011765,0.019608,-1,-1,?,?,?,?,?,1
1866,'2018/10/08 17:16:16:705',41,0.003922,-0.019608,0.011765,0.011765,-1,-1,?,?,?,?,?,1
1867,'2018/10/08 17:16:16:739',41,0.003922,-0.019608,0.011765,0.011765,-1,-1,?,?,?,?,?,1
1868,'2018/10/08 17:16:16:770',41,0.003922,-0.019608,0.011765,0.019608,-0.843137,-1,?,?,?,?,?,1
1869,'2018/10/08 17:16:16:805',41,0.003922,-0.019608,0.011765,0.019608,-0.843137,-1,?,?,?,?,?,1
1870,'2018/10/08 17:16:16:837',41,0.003922,-0.019608,0.011765,0.011765,-0.788235,-1,?,?,?,?,?,1
1871,'2018/10/08 17:16:16:874',41,0.003922,-0.019608,0.011765,0.011765,-0.796078,-1,?,?,?,?,?,1
1872,'2018/10/08 17:16:16:908',41,0.003922,-0.019608,0.011765,0.011765,-0.788235,-1,?,?,?,?,?,1
1873,'2018/10/08 17:16:16:938',41,0.003922,-0.019608,0.011765,0.011765,-0.788235,-1,?,?,?,?,?,1
1874,'2018/10/08 17:16:16:973',41,0.003922,-0.019608,0.011765,0.011765,-0.764706,-1,?,?,?,?,?,1
1875,'2018/10/08 17:16:17:004',41,0.003922,-0.019608,0.011765,0.011765,-0.756863,-1,?,?,?,?,?,1
1876,'2018/10/08 17:16:17:038',41,0.003922,-0.019608,0.011765,0.019608,-0.678431,-1,?,?,?,?,?,1
1877,'2018/10/08 17:16:17:070',41,0.003922,-0.019608,0.011765,0.011765,-0.607843,-1,?,?,?,?,?,1
1878,'2018/10/08 17:16:17:106',41,0.003922,-0.019608,0.011765,0.011765,-0.552941,-1,?,?,?,?,?,1
1879,'2018/10/08 17:16:17:137',41,0.003922,-0.019608,0.011765,0.019608,-0.552941,-1,?,?,?,?,?,1
1880,'2018/10/08 17:16:17:170',41,0.003922,-0.019608,0.011765,0.019608,-0.552941,-1,?,?,?,?,?,1
1881,'2018/10/08 17:16:17:204',41,0.003922,-0.019608,0.011765,0.011765,-0.537255,-1,?,?,?,?,?,1
1882,'2018/10/08 17:16:17:237',41,0.003922,-0.019608,0.011765,0.011765,-0.529412,-1,?,?,?,?,?,1
1883,'2018/10/08 17:16:17:272',41,0.003922,-0.019608,0.011765,0.011765,-0.529412,-1,?,?,?,?,?,1
1884,'2018/10/08 17:16:17:304',41,0.003922,-0.019608,0.011765,0.011765,-0.521569,-1,?,?,?,?,?,1
1885,'2018/10/08 17:16:17:338',41,0.003922,-0.019608,0.011765,0.019608,-0.529412,-1,?,?,?,?,?,1
1886,'2018/10/08 17:16:17:371',41,0.003922,-0.019608,0.011765,0.011765,-0.521569,-1,?,?,?,?,?,1
1887,'2018/10/08 17:16:17:405',41,0.003922,-0.019608,0.011765,0.011765,-0.529412,-1,?,?,?,?,?,1
1888,'2018/10/08 17:16:17:440',41,0.003922,-0.019608,0.011765,0.011765,-0.529412,-1,?,?,?,?,?,1
1889,'2018/10/08 17:16:17:474',41,0.003922,-0.019608,0.011765,0.011765,-0.529412,-1,?,?,?,?,?,1
1890,'2018/10/08 17:16:17:504',41,0.003922,-0.019608,0.011765,0.011765,-0.529412,-1,?,?,?,?,?,1
1891,'2018/10/08 17:16:17:538',41,0.003922,-0.019608,0.011765,0.011765,-0.521569,-1,?,?,?,?,?,1
1892,'2018/10/08 17:16:17:571',41,0.003922,-0.019608,0.011765,0.011765,-0.521569,-1,?,?,?,?,?,1
1893,'2018/10/08 17:16:17:605',41,0.003922,-0.019608,0.011765,0.011765,-0.505882,-1,?,?,?,?,?,1
1894,'2018/10/08 17:16:17:640',41,0.003922,-0.019608,0.011765,0.011765,-0.490196,-1,?,?,?,?,?,1
1895,'2018/10/08 17:16:17:670',41,0.003922,-0.019608,0.011765,0.011765,-0.466667,-1,?,?,?,?,?,1
1896,'2018/10/08 17:16:17:704',41,0.003922,-0.019608,0.011765,0.011765,-0.458824,-1,?,?,?,?,?,1
1897,'2018/10/08 17:16:17:738',41,0.003922,-0.019608,0.011765,0.019608,-0.458824,-1,?,?,?,?,?,1
1898,'2018/10/08 17:16:17:772',41,0.003922,-0.019608,0.011765,0.011765,-0.45098,-1,?,?,?,?,?,1
1899,'2018/10/08 17:16:17:805',41,0.003922,-0.019608,0.011765,0.019608,-0.45098,-1,?,?,?,?,?,1
1900,'2018/10/08 17:16:17:838',41,0.003922,-0.019608,0.011765,0.011765,-0.443137,-1,?,?,?,?,?,1
1901,'2018/10/08 17:16:17:873',41,0.003922,-0.019608,0.011765,0.019608,-0.403922,-1,?,?,?,?,?,1
1902,'2018/10/08 17:16:17:905',41,0.003922,-0.019608,0.011765,0.011765,-0.372549,-1,?,?,?,?,?,1
1903,'2018/10/08 17:16:17:940',41,0.003922,-0.019608,0.011765,0.011765,-0.341176,-1,?,?,?,?,?,1
1904,'2018/10/08 17:16:17:970',41,0.003922,-0.019608,0.011765,0.019608,-0.34902,-1,?,?,?,?,?,1
1905,'2018/10/08 17:16:18:007',41,0.003922,-0.019608,0.011765,0.011765,-0.364706,-1,?,?,?,?,?,1
1906,'2018/10/08 17:16:18:039',41,0.003922,-0.019608,0.011765,0.011765,-0.372549,-1,?,?,?,?,?,1
1907,'2018/10/08 17:16:18:071',41,0.003922,-0.019608,0.011765,0.011765,-0.372549,-1,?,?,?,?,?,1
1908,'2018/10/08 17:16:18:104',41,0.003922,-0.019608,0.011765,0.019608,-0.372549,-1,?,?,?,?,?,1
1909,'2018/10/08 17:16:18:137',41,0.003922,-0.019608,0.011765,0.011765,-0.372549,-1,?,?,?,?,?,1
1910,'2018/10/08 17:16:18:173',41,0.003922,-0.019608,0.011765,0.019608,-0.356863,-1,?,?,?,?,?,1
1911,'2018/10/08 17:16:18:205',41,0.003922,-0.019608,0.011765,0.019608,-0.341176,-1,?,?,?,?,?,1
1912,'2018/10/08 17:16:18:236',41,0.003922,-0.019608,0.011765,0.011765,-0.341176,-1,?,?,?,?,?,1
1913,'2018/10/08 17:16:18:271',41,0.003922,-0.019608,0.011765,0.019608,-0.341176,-1,?,?,?,?,?,1
1914,'2018/10/08 17:16:18:304',41,0.003922,-0.019608,0.011765,0.019608,-0.341176,-1,?,?,?,?,?,1
1915,'2018/10/08 17:16:18:337',41,0.003922,-0.019608,0.011765,0.019608,-0.333333,-1,?,?,?,?,?,1
1916,'2018/10/08 17:16:18:371',41,0.003922,-0.019608,0.011765,0.011765,-0.333333,-1,?,?,?,?,?,1
1917,'2018/10/08 17:16:18:406',41,0.003922,-0.019608,0.011765,0.011765,-0.32549,-1,?,?,?,?,?,1
1918,'2018/10/08 17:16:21:172',42,0.003922,-0.019608,0.011765,0.019608,0.152941,-1,?,?,?,?,?,2
1919,'2018/10/08 17:16:21:205',42,0.003922,-0.019608,0.011765,0.019608,0.152941,-1,?,?,?,?,?,2
1920,'2018/10/08 17:16:21:239',42,0.003922,-0.019608,0.011765,0.011765,0.152941,-1,?,?,?,?,?,2
1921,'2018/10/08 17:16:21:272',42,0.003922,-0.019608,0.011765,0.019608,0.152941,-1,?,?,?,?,?,2
1922,'2018/10/08 17:16:21:306',42,-0.003922,-0.019608,0.011765,0.011765,0.152941,-1,?,?,?,?,?,2
1923,'2018/10/08 17:16:21:338',42,0.003922,-0.019608,0.011765,0.011765,0.160784,-1,?,?,?,?,?,2
1924,'2018/10/08 17:16:21:371',42,0.003922,-0.019608,0.011765,0.011765,0.168628,-1,?,?,?,?,?,2
1925,'2018/10/08 17:16:21:405',42,0.003922,-0.019608,0.011765,0.019608,0.168628,-1,?,?,?,?,?,2
1926,'2018/10/08 17:16:21:437',42,0.003922,-0.019608,0.011765,0.019608,0.184314,-1,?,?,?,?,?,2
1927,'2018/10/08 17:16:21:472',42,0.003922,-0.019608,0.011765,0.011765,0.184314,-1,?,?,?,?,?,2
1928,'2018/10/08 17:16:21:505',42,0.003922,-0.019608,0.011765,0.011765,0.176471,-1,?,?,?,?,?,2
1929,'2018/10/08 17:16:21:539',42,0.003922,-0.019608,0.011765,0.011765,0.176471,-1,?,?,?,?,?,2
1930,'2018/10/08 17:16:21:570',42,0.003922,-0.019608,0.011765,0.011765,0.176471,-1,?,?,?,?,?,2
1931,'2018/10/08 17:16:21:605',42,0.003922,-0.019608,0.011765,0.019608,0.176471,-1,?,?,?,?,?,2
1932,'2018/10/08 17:16:21:638',42,0.003922,-0.019608,0.011765,0.019608,0.184314,-1,?,?,?,?,?,2
1933,'2018/10/08 17:16:21:673',42,0.003922,-0.019608,0.011765,0.011765,0.184314,-1,?,?,?,?,?,2
1934,'2018/10/08 17:16:21:706',42,0.003922,-0.019608,0.011765,0.011765,0.184314,-1,?,?,?,?,?,2
1935,'2018/10/08 17:16:21:737',42,0.003922,-0.019608,0.011765,0.011765,0.184314,-1,?,?,?,?,?,2
1936,'2018/10/08 17:16:21:773',42,0.003922,-0.019608,0.011765,0.019608,0.192157,-1,?,?,?,?,?,2
1937,'2018/10/08 17:16:21:805',42,0.003922,-0.019608,0.011765,0.011765,0.192157,-1,?,?,?,?,?,2
1938,'2018/10/08 17:16:21:840',42,0.003922,-0.019608,0.011765,0.019608,0.207843,-1,?,?,?,?,?,2
1939,'2018/10/08 17:16:21:871',42,0.003922,-0.019608,0.011765,0.011765,0.223529,-1,?,?,?,?,?,2
1940,'2018/10/08 17:16:21:907',42,0.003922,-0.019608,0.011765,0.011765,0.223529,-1,?,?,?,?,?,2
1941,'2018/10/08 17:16:21:939',42,0.003922,-0.019608,0.011765,0.011765,0.239216,-1,?,?,?,?,?,2
1942,'2018/10/08 17:16:21:974',42,-0.003922,-0.019608,0.011765,0.011765,0.247059,-1,?,?,?,?,?,2
1943,'2018/10/08 17:16:22:006',42,0.003922,-0.019608,0.011765,0.011765,0.254902,-1,?,?,?,?,?,2
1944,'2018/10/08 17:16:22:038',42,0.003922,-0.019608,0.011765,0.011765,0.254902,-1,?,?,?,?,?,2
1945,'2018/10/08 17:16:22:072',42,0.003922,-0.019608,0.011765,0.011765,0.262745,-1,?,?,?,?,?,2
1946,'2018/10/08 17:16:22:103',42,0.003922,-0.019608,0.011765,0.019608,0.254902,-1,?,?,?,?,?,2
1947,'2018/10/08 17:16:22:139',42,0.003922,-0.019608,0.011765,0.011765,0.254902,-1,?,?,?,?,?,2
1948,'2018/10/08 17:16:22:172',42,0.003922,-0.019608,0.011765,0.011765,0.254902,-1,?,?,?,?,?,2
1949,'2018/10/08 17:16:22:206',42,0.003922,-0.019608,0.011765,0.011765,0.247059,-1,?,?,?,?,?,2
1950,'2018/10/08 17:16:22:238',42,0.003922,-0.019608,0.011765,0.011765,0.239216,-1,?,?,?,?,?,2
1951,'2018/10/08 17:16:22:270',42,0.003922,-0.019608,0.011765,0.019608,0.239216,-1,?,?,?,?,?,2
1952,'2018/10/08 17:16:22:304',42,0.003922,-0.019608,0.011765,0.011765,0.231373,-1,?,?,?,?,?,2
1953,'2018/10/08 17:16:22:338',42,0.003922,-0.019608,0.011765,0.011765,0.231373,-1,?,?,?,?,?,2
1954,'2018/10/08 17:16:22:370',42,0.003922,-0.019608,0.011765,0.019608,0.215686,-1,?,?,?,?,?,2
1955,'2018/10/08 17:16:22:404',42,0.003922,-0.019608,0.011765,0.011765,0.223529,-1,?,?,?,?,?,2
1956,'2018/10/08 17:16:22:439',42,0.003922,-0.019608,0.011765,0.019608,0.207843,-1,?,?,?,?,?,2
1957,'2018/10/08 17:16:22:473',42,0.003922,-0.019608,0.011765,0.019608,0.184314,-1,?,?,?,?,?,2
1958,'2018/10/08 17:16:22:504',42,0.003922,-0.019608,0.011765,0.011765,0.160784,-1,?,?,?,?,?,2
1959,'2018/10/08 17:16:22:539',42,0.003922,-0.019608,0.011765,0.019608,0.160784,-1,?,?,?,?,?,2
1960,'2018/10/08 17:16:22:571',42,0.003922,-0.019608,0.011765,0.011765,0.168628,-1,?,?,?,?,?,2
1961,'2018/10/08 17:16:22:604',42,0.003922,-0.019608,0.011765,0.011765,0.176471,-1,?,?,?,?,?,2
1962,'2018/10/08 17:16:22:636',42,0.003922,-0.019608,0.011765,0.011765,0.192157,-1,?,?,?,?,?,2
1963,'2018/10/08 17:16:22:670',42,0.003922,-0.019608,0.011765,0.011765,0.2,-1,?,?,?,?,?,2
1964,'2018/10/08 17:16:22:705',42,0.003922,-0.019608,0.011765,0.019608,0.2,-1,?,?,?,?,?,2
1965,'2018/10/08 17:16:22:737',42,0.003922,-0.019608,0.011765,0.011765,0.2,-1,?,?,?,?,?,2
1966,'2018/10/08 17:16:22:772',42,0.003922,-0.019608,0.011765,0.011765,0.2,-1,?,?,?,?,?,2
1967,'2018/10/08 17:16:22:805',42,0.003922,-0.019608,0.011765,0.019608,0.2,-1,?,?,?,?,?,2
1968,'2018/10/08 17:16:22:837',42,0.003922,-0.019608,0.011765,0.011765,0.207843,-1,?,?,?,?,?,2
1969,'2018/10/08 17:16:22:871',42,0.003922,-0.019608,0.011765,0.011765,0.207843,-1,?,?,?,?,?,2
1970,'2018/10/08 17:16:22:906',42,0.003922,-0.019608,0.011765,0.011765,0.215686,-1,?,?,?,?,?,2
1971,'2018/10/08 17:16:22:937',42,0.003922,-0.019608,0.011765,0.011765,0.223529,-1,?,?,?,?,?,2
1972,'2018/10/08 17:16:22:972',42,0.003922,-0.019608,0.011765,0.011765,0.239216,-1,?,?,?,?,?,2
1973,'2018/10/08 17:16:23:005',42,0.003922,-0.019608,0.011765,0.011765,0.247059,-1,?,?,?,?,?,2
1974,'2018/10/08 17:16:23:037',42,0.003922,-0.019608,0.011765,0.019608,0.247059,-1,?,?,?,?,?,2
1975,'2018/10/08 17:16:23:071',42,0.003922,-0.019608,0.011765,0.019608,0.247059,-1,?,?,?,?,?,2
1976,'2018/10/08 17:16:23:106',42,0.003922,-0.019608,0.011765,0.011765,0.247059,-1,?,?,?,?,?,2
1977,'2018/10/08 17:16:23:137',42,0.003922,-0.019608,0.011765,0.011765,0.247059,-1,?,?,?,?,?,2
1978,'2018/10/08 17:16:23:170',42,0.003922,-0.019608,0.011765,0.011765,0.254902,-1,?,?,?,?,?,2
1979,'2018/10/08 17:16:23:206',42,0.003922,-0.019608,0.011765,0.011765,0.254902,-1,?,?,?,?,?,2
1980,'2018/10/08 17:16:23:240',42,0.003922,-0.019608,0.011765,0.019608,0.254902,-1,?,?,?,?,?,2
1981,'2018/10/08 17:16:23:270',42,0.003922,-0.019608,0.011765,0.011765,0.254902,-1,?,?,?,?,?,2
1982,'2018/10/08 17:16:23:304',42,0.003922,-0.019608,0.011765,0.019608,0.254902,-1,?,?,?,?,?,2
1983,'2018/10/08 17:16:23:338',42,0.003922,-0.019608,0.011765,0.011765,0.254902,-1,?,?,?,?,?,2
1984,'2018/10/08 17:16:23:370',42,0.003922,-0.019608,0.011765,0.011765,0.247059,-1,?,?,?,?,?,2
1985,'2018/10/08 17:16:23:405',42,0.003922,-0.019608,0.011765,0.011765,0.239216,-1,?,?,?,?,?,2
1986,'2018/10/08 17:16:23:437',42,0.003922,-0.019608,0.011765,0.011765,0.231373,-1,?,?,?,?,?,2
1987,'2018/10/08 17:16:23:472',42,0.003922,-0.019608,0.011765,0.019608,0.231373,-1,?,?,?,?,?,2
1988,'2018/10/08 17:16:23:506',42,0.003922,-0.019608,0.011765,0.011765,0.231373,-1,?,?,?,?,?,2
1989,'2018/10/08 17:16:23:540',42,0.003922,-0.019608,0.011765,0.011765,0.231373,-1,?,?,?,?,?,2
1990,'2018/10/08 17:16:23:571',42,0.003922,-0.019608,0.011765,0.011765,0.231373,-1,?,?,?,?,?,2
1991,'2018/10/08 17:16:23:604',42,0.003922,-0.019608,0.011765,0.019608,0.231373,-1,?,?,?,?,?,2
1992,'2018/10/08 17:16:23:637',42,0.003922,-0.019608,0.011765,0.011765,0.223529,-1,?,?,?,?,?,2
1993,'2018/10/08 17:16:26:578',43,0.003922,-0.019608,0.011765,0.019608,1,-1,?,?,?,?,?,3
1994,'2018/10/08 17:16:26:609',43,0.003922,-0.019608,0.011765,0.011765,1,-1,?,?,?,?,?,3
1995,'2018/10/08 17:16:26:646',43,0.003922,-0.019608,0.011765,0.011765,1,-1,?,?,?,?,?,3
1996,'2018/10/08 17:16:26:677',43,0.003922,-0.019608,0.011765,0.019608,1,-1,?,?,?,?,?,3
1997,'2018/10/08 17:16:26:710',43,0.003922,-0.019608,0.011765,0.011765,1,-1,?,?,?,?,?,3
1998,'2018/10/08 17:16:26:744',43,0.003922,-0.019608,0.011765,0.011765,1,-1,?,?,?,?,?,3
1999,'2018/10/08 17:16:26:776',43,0.003922,-0.019608,0.011765,0.019608,1,-1,?,?,?,?,?,3
2000,'2018/10/08 17:16:26:812',43,0.003922,-0.019608,0.011765,0.019608,1,-1,?,?,?,?,?,3
2001,'2018/10/08 17:16:26:843',43,0.003922,-0.019608,0.011765,0.011765,1,-1,?,?,?,?,?,3
2002,'2018/10/08 17:16:26:878',43,0.003922,-0.019608,0.011765,0.011765,1,-1,?,?,?,?,?,3
2003,'2018/10/08 17:16:26:910',43,0.003922,-0.019608,0.011765,0.019608,1,-1,?,?,?,?,?,3
2004,'2018/10/08 17:16:26:944',43,0.003922,-0.019608,0.011765,0.019608,1,-1,?,?,?,?,?,3
2005,'2018/10/08 17:16:26:976',43,0.003922,-0.019608,0.011765,0.019608,1,-1,?,?,?,?,?,3
2006,'2018/10/08 17:16:27:012',43,0.003922,-0.019608,0.011765,0.011765,1,-1,?,?,?,?,?,3
2007,'2018/10/08 17:16:27:044',43,0.003922,-0.019608,0.011765,0.011765,1,-1,?,?,?,?,?,3
2008,'2018/10/08 17:16:27:079',43,0.003922,-0.019608,0.011765,0.019608,1,-1,?,?,?,?,?,3
2009,'2018/10/08 17:16:27:110',43,0.003922,-0.019608,0.011765,0.011765,1,-1,?,?,?,?,?,3
2010,'2018/10/08 17:16:27:145',43,0.003922,-0.019608,0.011765,0.011765,1,-1,?,?,?,?,?,3
2011,'2018/10/08 17:16:27:176',43,0.003922,-0.019608,0.011765,0.011765,1,-1,?,?,?,?,?,3
2012,'2018/10/08 17:16:27:210',43,0.003922,-0.019608,0.011765,0.011765,1,-1,?,?,?,?,?,3
2013,'2018/10/08 17:16:27:244',43,0.003922,-0.019608,0.011765,0.011765,1,-1,?,?,?,?,?,3
2014,'2018/10/08 17:16:27:280',43,0.003922,-0.019608,0.011765,0.011765,1,-1,?,?,?,?,?,3
2015,'2018/10/08 17:16:27:310',43,0.003922,-0.019608,0.011765,0.019608,1,-1,?,?,?,?,?,3
2016,'2018/10/08 17:16:27:346',43,0.003922,-0.019608,0.011765,0.011765,1,-1,?,?,?,?,?,3
2017,'2018/10/08 17:16:27:377',43,0.003922,-0.019608,0.011765,0.011765,1,-1,?,?,?,?,?,3
2018,'2018/10/08 17:16:27:410',43,0.003922,-0.019608,0.011765,0.011765,1,-1,?,?,?,?,?,3
2019,'2018/10/08 17:16:27:443',43,0.003922,-0.019608,0.011765,0.011765,1,-1,?,?,?,?,?,3
